Fecha Desde; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
18/04/2020; F2 3616; TOMATE CHERRY                 ; 046; VALENCIA            ; 000001890; 2,5; 3,75; 1
18/04/2020; F2 3616; TOMATE CHERRY                 ; 069; PORTUGAL            ; 000004824; 2,5; 3,75; 1
18/04/2020; F2 3621; TOMATE KUMATO                 ; 003; ALICANTE            ; 000001908; 1,4; 2,5; 1
18/04/2020; F2 3621; TOMATE KUMATO                 ; 004; ALMERIA             ; 000049414; 1,4; 2,5; 1
18/04/2020; F2 3621; TOMATE KUMATO                 ; 018; GRANADA             ; 000010027; 1,4; 2,5; 1
18/04/2020; F2 3621; TOMATE KUMATO                 ; 029; MALAGA              ; 000003809; 1,4; 2,5; 1
18/04/2020; F2 3621; TOMATE KUMATO                 ; 030; MURCIA              ; 000022027; 1,4; 2,5; 1
18/04/2020; F2 3621; TOMATE KUMATO                 ; 041; SEVILLA             ; 000000480; 1,4; 2,5; 1
18/04/2020; F2 3621; TOMATE KUMATO                 ; 046; VALENCIA            ; 000002520; 1,4; 2,5; 1
18/04/2020; F2 3621; TOMATE KUMATO                 ; 069; PORTUGAL            ; 000006432; 1,4; 2,5; 1
18/04/2020; F2 3701; ZANAHORIAS O CARLOTA NANT     ; 011; CADIZ               ; 000020790; 0,4; 0,75; 0,35
18/04/2020; F2 3701; ZANAHORIAS O CARLOTA NANT     ; 040; SEGOVIA             ; 000128159; 0,4; 0,75; 0,35
18/04/2020; F2 3701; ZANAHORIAS O CARLOTA NANT     ; 045; TOLEDO              ; 000022946; 0,4; 0,75; 0,35
18/04/2020; F2 3701; ZANAHORIAS O CARLOTA NANT     ; 047; VALLADOLID          ; 000071056; 0,4; 0,75; 0,35
18/04/2020; F2 3702; ZANAHORIA EN RAMA             ; 011; CADIZ               ; 000006210; 0,95; 1,06; 0,5
18/04/2020; F2 3702; ZANAHORIA EN RAMA             ; 040; SEGOVIA             ; 000038281; 0,95; 1,06; 0,5
18/04/2020; F2 3702; ZANAHORIA EN RAMA             ; 045; TOLEDO              ; 000006854; 0,95; 1,06; 0,5
18/04/2020; F2 3702; ZANAHORIA EN RAMA             ; 047; VALLADOLID          ; 000021224; 0,95; 1,06; 0,5
18/04/2020; F2 4301; BORRAJAS O.V.                 ; 030; MURCIA              ; 000006142; 1,1; 1,4; 1
18/04/2020; F2 4701; BROCOLI                       ; 003; ALICANTE            ; 000002000; 2; 2,8; 1,4
18/04/2020; F2 4701; BROCOLI                       ; 030; MURCIA              ; 000037770; 2; 2,8; 1,4
18/04/2020; F2 4701; BROCOLI                       ; 045; TOLEDO              ; 000001000; 2; 2,8; 1,4
18/04/2020; F2 4801; YUCA                          ; 074; COSTA RICA          ; 000041200; 1; 1,2; 1
18/04/2020; F2 5201; MAIZ                          ; 040; SEGOVIA             ; 000002600; 10; 10; 7,5
18/04/2020; F2 5501; TIRABEQUES                    ; 004; ALMERIA             ; 000000500; 4; 5; 4
18/04/2020; F2 5701; JENGIBRE                      ; 122; CHINA               ; 000004500; 2; 2,2; 1,67
18/04/2020; F2 6001; CUARTA GAMA HORTALIZAS        ; 004; ALMERIA             ; 000000700; 0; 0; 0
18/04/2020; F2 6001; CUARTA GAMA HORTALIZAS        ; 030; MURCIA              ; 000005300; 0; 0; 0
18/04/2020; F2 6001; CUARTA GAMA HORTALIZAS        ; 031; NAVARRA             ; 000019140; 0; 0; 0
18/04/2020; F2 6001; CUARTA GAMA HORTALIZAS        ; 040; SEGOVIA             ; 000000100; 0; 0; 0
18/04/2020; F2 6001; CUARTA GAMA HORTALIZAS        ; 047; VALLADOLID          ; 000002800; 0; 0; 0
18/04/2020; F2 6401; ELABORADOS VEGETALES          ; 045; TOLEDO              ; 000024200; 0; 0; 0
18/04/2020; F3 0101; PATATA BLANCA                 ; 001; ALAVA               ; 000006989; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 009; BURGOS              ; 000031761; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 011; CADIZ               ; 000015399; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 024; LEON                ; 000009106; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 026; LA RIOJA            ; 000023171; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 030; MURCIA              ; 000002320; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 031; NAVARRA             ; 000014094; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 032; ORENSE              ; 000006873; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 040; SEGOVIA             ; 000025810; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 045; TOLEDO              ; 000012644; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 047; VALLADOLID          ; 000043309; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 048; VIZCAYA             ; 000006832; 0,46; 0,47; 0,28
18/04/2020; F3 0101; PATATA BLANCA                 ; 060; FRANCIA             ; 000081316; 0,46; 0,47; 0,28
18/04/2020; F3 0102; PATATA ROJA                   ; 001; ALAVA               ; 000004579; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 009; BURGOS              ; 000020809; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 011; CADIZ               ; 000010089; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 024; LEON                ; 000005966; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 026; LA RIOJA            ; 000015181; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 030; MURCIA              ; 000001520; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 031; NAVARRA             ; 000009234; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 032; ORENSE              ; 000004503; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 040; SEGOVIA             ; 000016910; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 045; TOLEDO              ; 000008284; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 047; VALLADOLID          ; 000028375; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 048; VIZCAYA             ; 000004476; 0,4; 0,42; 0,32
18/04/2020; F3 0102; PATATA ROJA                   ; 060; FRANCIA             ; 000053276; 0,4; 0,42; 0,32
18/04/2020; F3 0106; PATATA NUEVA                  ; 001; ALAVA               ; 000004820; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 009; BURGOS              ; 000021904; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 011; CADIZ               ; 000010620; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 024; LEON                ; 000006280; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 026; LA RIOJA            ; 000015980; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 030; MURCIA              ; 000001600; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 031; NAVARRA             ; 000009720; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 032; ORENSE              ; 000004740; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 040; SEGOVIA             ; 000017800; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 045; TOLEDO              ; 000008720; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 047; VALLADOLID          ; 000029868; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 048; VIZCAYA             ; 000004712; 0,65; 0,85; 0,3
18/04/2020; F3 0106; PATATA NUEVA                  ; 060; FRANCIA             ; 000056080; 0,65; 0,85; 0,3
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 001; ALAVA               ; 000006025; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 009; BURGOS              ; 000027380; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 011; CADIZ               ; 000013275; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 024; LEON                ; 000007850; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 026; LA RIOJA            ; 000019975; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 030; MURCIA              ; 000002000; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 031; NAVARRA             ; 000012150; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 032; ORENSE              ; 000005925; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 040; SEGOVIA             ; 000022250; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 045; TOLEDO              ; 000010900; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 047; VALLADOLID          ; 000037335; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 048; VIZCAYA             ; 000005890; 0,4; 0,46; 0,36
18/04/2020; F3 0124; PATATA AGRIA GRANEL           ; 060; FRANCIA             ; 000070100; 0,4; 0,46; 0,36
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 001; ALAVA               ; 000001687; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 009; BURGOS              ; 000007666; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 011; CADIZ               ; 000003717; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 024; LEON                ; 000002198; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 026; LA RIOJA            ; 000005593; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 030; MURCIA              ; 000000560; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 031; NAVARRA             ; 000003402; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 032; ORENSE              ; 000001659; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 040; SEGOVIA             ; 000006230; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 045; TOLEDO              ; 000003052; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 047; VALLADOLID          ; 000010454; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 048; VIZCAYA             ; 000001649; 0,68; 0,71; 0,61
18/04/2020; F3 0133; PATATA MONA LISA CONFECCI     ; 060; FRANCIA             ; 000019628; 0,68; 0,71; 0,61
18/04/2020; P4 0303; ATUN ROJO CIMARRON            ; 030; MURCIA              ; 000000142; 18,5; 20; 18
18/04/2020; P4 0303; ATUN ROJO CIMARRON            ; 046; VALENCIA            ; 000000123; 18,5; 20; 18
18/04/2020; P4 0304; ATUN PATUDO U OBESO           ; 030; MURCIA              ; 000000567; 7; 7,5; 5,5
18/04/2020; P4 0304; ATUN PATUDO U OBESO           ; 046; VALENCIA            ; 000000494; 7; 7,5; 5,5
18/04/2020; P4 0403; BACALAO FILETE                ; 015; LA CORUÑA           ; 000000054; 9; 10; 7
18/04/2020; P4 0403; BACALAO FILETE                ; 020; GUIPUZCOA           ; 000000162; 9; 10; 7
18/04/2020; P4 0403; BACALAO FILETE                ; 036; PONTEVEDRA          ; 000000204; 9; 10; 7
18/04/2020; P4 0403; BACALAO FILETE                ; 060; FRANCIA             ; 000000010; 9; 10; 7
18/04/2020; P4 0404; BACALAO SALADO                ; 015; LA CORUÑA           ; 000001367; 9,5; 18; 4,75
18/04/2020; P4 0404; BACALAO SALADO                ; 020; GUIPUZCOA           ; 000004129; 9,5; 18; 4,75
18/04/2020; P4 0404; BACALAO SALADO                ; 036; PONTEVEDRA          ; 000005199; 9,5; 18; 4,75
18/04/2020; P4 0404; BACALAO SALADO                ; 060; FRANCIA             ; 000000252; 9,5; 18; 4,75
18/04/2020; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 015; LA CORUÑA           ; 000001260; 7,8; 9; 7,8
18/04/2020; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 020; GUIPUZCOA           ; 000003805; 7,8; 9; 7,8
18/04/2020; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 036; PONTEVEDRA          ; 000004791; 7,8; 9; 7,8
18/04/2020; P4 0405; BACALAO ENTERO S/C 4/6 KG     ; 060; FRANCIA             ; 000000233; 7,8; 9; 7,8
18/04/2020; P4 0501; BESUGO DE 0,7 A 1 KG          ; 015; LA CORUÑA           ; 000000086; 23; 26; 22
18/04/2020; P4 0502; BESUGO DE 1 A 1,5 KG.         ; 015; LA CORUÑA           ; 000000122; 26; 27; 26
18/04/2020; P4 0505; BESUGO PANCHO 0,5 A 0,6 K     ; 015; LA CORUÑA           ; 000000037; 16; 16; 15
18/04/2020; P4 0701; BOQUERON NACIONAL GRANDE      ; 012; CASTELLON           ; 000000120; 9; 9,5; 9
18/04/2020; P4 0701; BOQUERON NACIONAL GRANDE      ; 015; LA CORUÑA           ; 000000012; 9; 9,5; 9
18/04/2020; P4 0701; BOQUERON NACIONAL GRANDE      ; 020; GUIPUZCOA           ; 000001896; 9; 9,5; 9
18/04/2020; P4 0701; BOQUERON NACIONAL GRANDE      ; 036; PONTEVEDRA          ; 000000444; 9; 9,5; 9
18/04/2020; P4 0701; BOQUERON NACIONAL GRANDE      ; 046; VALENCIA            ; 000001624; 9; 9,5; 9
18/04/2020; P4 0702; BOQUERON NCNAL.TERCIADO       ; 012; CASTELLON           ; 000000120; 3; 3; 2,5
18/04/2020; P4 0702; BOQUERON NCNAL.TERCIADO       ; 015; LA CORUÑA           ; 000000012; 3; 3; 2,5
18/04/2020; P4 0702; BOQUERON NCNAL.TERCIADO       ; 020; GUIPUZCOA           ; 000001896; 3; 3; 2,5
18/04/2020; P4 0702; BOQUERON NCNAL.TERCIADO       ; 036; PONTEVEDRA          ; 000000444; 3; 3; 2,5
18/04/2020; P4 0702; BOQUERON NCNAL.TERCIADO       ; 046; VALENCIA            ; 000001624; 3; 3; 2,5
18/04/2020; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 012; CASTELLON           ; 000000060; 2; 2,2; 1,85
18/04/2020; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 015; LA CORUÑA           ; 000000006; 2; 2,2; 1,85
18/04/2020; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 020; GUIPUZCOA           ; 000000948; 2; 2,2; 1,85
18/04/2020; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 036; PONTEVEDRA          ; 000000222; 2; 2,2; 1,85
18/04/2020; P4 0704; BOQUERON ITALIAN.TERCIADO     ; 046; VALENCIA            ; 000000812; 2; 2,2; 1,85
18/04/2020; P4 0801; BONITO S/C.                   ; 035; LAS PALMAS          ; 000000181; 11,5; 12; 10,75
18/04/2020; P4 0802; BONITO C/C.                   ; 035; LAS PALMAS          ; 000000726; 10; 10,5; 9,5
18/04/2020; P4 1001; CALAMAR                       ; 012; CASTELLON           ; 000000060; 12,5; 13; 12
18/04/2020; P4 1001; CALAMAR                       ; 015; LA CORUÑA           ; 000001475; 12,5; 13; 12
18/04/2020; P4 1001; CALAMAR                       ; 020; GUIPUZCOA           ; 000003943; 12,5; 13; 12
18/04/2020; P4 1001; CALAMAR                       ; 036; PONTEVEDRA          ; 000001250; 12,5; 13; 12
18/04/2020; P4 1001; CALAMAR                       ; 046; VALENCIA            ; 000000202; 12,5; 13; 12
18/04/2020; P4 1201; CAZON                         ; 036; PONTEVEDRA          ; 000000170; 5,5; 6; 5
18/04/2020; P4 1302; DORADA DE CAPTURA             ; 012; CASTELLON           ; 000000060; 14; 16; 13
18/04/2020; P4 1302; DORADA DE CAPTURA             ; 015; LA CORUÑA           ; 000000004; 14; 16; 13
18/04/2020; P4 1302; DORADA DE CAPTURA             ; 020; GUIPUZCOA           ; 000000056; 14; 16; 13
18/04/2020; P4 1302; DORADA DE CAPTURA             ; 030; MURCIA              ; 000000048; 14; 16; 13
18/04/2020; P4 1302; DORADA DE CAPTURA             ; 036; PONTEVEDRA          ; 000000092; 14; 16; 13
18/04/2020; P4 1302; DORADA DE CAPTURA             ; 046; VALENCIA            ; 000000038; 14; 16; 13
18/04/2020; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 012; CASTELLON           ; 000000540; 6,9; 7,3; 5,7
18/04/2020; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 015; LA CORUÑA           ; 000000035; 6,9; 7,3; 5,7
18/04/2020; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 020; GUIPUZCOA           ; 000000506; 6,9; 7,3; 5,7
18/04/2020; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 030; MURCIA              ; 000000435; 6,9; 7,3; 5,7
18/04/2020; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 036; PONTEVEDRA          ; 000000828; 6,9; 7,3; 5,7
18/04/2020; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 046; VALENCIA            ; 000000340; 6,9; 7,3; 5,7
18/04/2020; P4 1305; DORADA ACUIC. 400-600 GR      ; 012; CASTELLON           ; 000001110; 6,9; 7,2; 5,25
18/04/2020; P4 1305; DORADA ACUIC. 400-600 GR      ; 015; LA CORUÑA           ; 000000073; 6,9; 7,2; 5,25
18/04/2020; P4 1305; DORADA ACUIC. 400-600 GR      ; 020; GUIPUZCOA           ; 000001040; 6,9; 7,2; 5,25
18/04/2020; P4 1305; DORADA ACUIC. 400-600 GR      ; 030; MURCIA              ; 000000893; 6,9; 7,2; 5,25
18/04/2020; P4 1305; DORADA ACUIC. 400-600 GR      ; 036; PONTEVEDRA          ; 000001702; 6,9; 7,2; 5,25
18/04/2020; P4 1305; DORADA ACUIC. 400-600 GR      ; 046; VALENCIA            ; 000000699; 6,9; 7,2; 5,25
18/04/2020; P4 1306; DORADA ACUIC. 300-400 GR      ; 012; CASTELLON           ; 000001290; 5,6; 6,7; 4,75
18/04/2020; P4 1306; DORADA ACUIC. 300-400 GR      ; 015; LA CORUÑA           ; 000000084; 5,6; 6,7; 4,75
18/04/2020; P4 1306; DORADA ACUIC. 300-400 GR      ; 020; GUIPUZCOA           ; 000001208; 5,6; 6,7; 4,75
18/04/2020; P4 1306; DORADA ACUIC. 300-400 GR      ; 030; MURCIA              ; 000001038; 5,6; 6,7; 4,75
18/04/2020; P4 1306; DORADA ACUIC. 300-400 GR      ; 036; PONTEVEDRA          ; 000001978; 5,6; 6,7; 4,75
18/04/2020; P4 1306; DORADA ACUIC. 300-400 GR      ; 046; VALENCIA            ; 000000813; 5,6; 6,7; 4,75
18/04/2020; P4 1601; FANECAS                       ; 015; LA CORUÑA           ; 000000014; 1,8; 2,1; 1,5
18/04/2020; P4 1601; FANECAS                       ; 020; GUIPUZCOA           ; 000000219; 1,8; 2,1; 1,5
18/04/2020; P4 1702; GALLO GRANDE                  ; 015; LA CORUÑA           ; 000000195; 13; 14; 12
18/04/2020; P4 1702; GALLO GRANDE                  ; 020; GUIPUZCOA           ; 000000285; 13; 14; 12
18/04/2020; P4 1702; GALLO GRANDE                  ; 036; PONTEVEDRA          ; 000000364; 13; 14; 12
18/04/2020; P4 1703; GALLO MEDIANO                 ; 015; LA CORUÑA           ; 000000650; 6; 7; 5
18/04/2020; P4 1703; GALLO MEDIANO                 ; 020; GUIPUZCOA           ; 000000949; 6; 7; 5
18/04/2020; P4 1703; GALLO MEDIANO                 ; 036; PONTEVEDRA          ; 000001215; 6; 7; 5
18/04/2020; P4 1704; GALLO PEQUEÑO                 ; 015; LA CORUÑA           ; 000000455; 3; 4; 1,5
18/04/2020; P4 1704; GALLO PEQUEÑO                 ; 020; GUIPUZCOA           ; 000000664; 3; 4; 1,5
18/04/2020; P4 1704; GALLO PEQUEÑO                 ; 036; PONTEVEDRA          ; 000000850; 3; 4; 1,5
18/04/2020; P4 1801; HUEVAS                        ; 015; LA CORUÑA           ; 000000048; 8,5; 9,75; 5,5
18/04/2020; P4 1902; JUREL GRANDE                  ; 015; LA CORUÑA           ; 000000048; 6,5; 7; 5,5
18/04/2020; P4 1902; JUREL GRANDE                  ; 020; GUIPUZCOA           ; 000000222; 6,5; 7; 5,5
18/04/2020; P4 1903; JUREL MEDIANO                 ; 015; LA CORUÑA           ; 000000032; 4; 4,5; 3,5
18/04/2020; P4 1903; JUREL MEDIANO                 ; 020; GUIPUZCOA           ; 000000148; 4; 4,5; 3,5
18/04/2020; P4 1904; JUREL PEQUEÑO                 ; 015; LA CORUÑA           ; 000000080; 2,5; 3; 2
18/04/2020; P4 1904; JUREL PEQUEÑO                 ; 020; GUIPUZCOA           ; 000000370; 2,5; 3; 2
18/04/2020; P4 2002; LENGUADO GRANDE               ; 012; CASTELLON           ; 000000035; 24,5; 28; 22
18/04/2020; P4 2002; LENGUADO GRANDE               ; 015; LA CORUÑA           ; 000000096; 24,5; 28; 22
18/04/2020; P4 2002; LENGUADO GRANDE               ; 020; GUIPUZCOA           ; 000000102; 24,5; 28; 22
18/04/2020; P4 2003; LENGUADO MEDIANO              ; 012; CASTELLON           ; 000000047; 20; 24,5; 17,5
18/04/2020; P4 2003; LENGUADO MEDIANO              ; 015; LA CORUÑA           ; 000000129; 20; 24,5; 17,5
18/04/2020; P4 2003; LENGUADO MEDIANO              ; 020; GUIPUZCOA           ; 000000136; 20; 24,5; 17,5
18/04/2020; P4 2004; LENGUADO PEQUEÑO              ; 012; CASTELLON           ; 000000017; 14; 15; 13
18/04/2020; P4 2004; LENGUADO PEQUEÑO              ; 015; LA CORUÑA           ; 000000047; 14; 15; 13
18/04/2020; P4 2004; LENGUADO PEQUEÑO              ; 020; GUIPUZCOA           ; 000000049; 14; 15; 13
